year,mean_cell_exceedance_class,dominant_gridcell_decision,Province,District,mean_exceedance_probability,area_prop_yes,area_prop_uncertain,area_prop_no,decision_valid_raster_area_km2,decision_aggregation_method,decision_fallback_distance_km,decision_fallback_cell_longitude,decision_fallback_cell_latitude,mean_exceedance_probability_pct,area_pct_yes,area_pct_uncertain,area_pct_no
2007,Uncertain,Uncertain,Tete,Chiúta,0.5296907024230549,0.08253670800106831,0.8424625258605296,0.07500076613840191,7112.910354909944,area_weighted_exact,NA,NA,NA,52.96907024230549,8.253670800106832,84.24625258605296,7.500076613840191
2007,Uncertain,Uncertain,Tete,Macanga,0.6041664059880804,0.12319786526883658,0.8768021347311636,0,7086.916233582106,area_weighted_exact,NA,NA,NA,60.41664059880804,12.319786526883657,87.68021347311637,0
2007,Uncertain,Uncertain,Tete,Mágoè,0.5139595972558332,0.011602376557901958,0.913284887183366,0.07511273625873312,7650.276981667397,area_weighted_exact,NA,NA,NA,51.39595972558332,1.1602376557901959,91.3284887183366,7.5112736258733115
2007,Uncertain,Uncertain,Tete,Marávia,0.5577309720707786,0.04289971323625021,0.9381901637707777,0.018910122992973618,16181.036571163779,area_weighted_exact,NA,NA,NA,55.77309720707786,4.289971323625021,93.81901637707777,1.8910122992973617
2007,Uncertain,Uncertain,Tete,Moatize,0.6658531947668967,0.2669585820277483,0.6822647827910774,0.050776635181175346,8303.454149686177,area_weighted_exact,NA,NA,NA,66.58531947668968,26.69585820277483,68.22647827910774,5.077663518117535
2007,Yes,Yes,Tete,Dôa,0.815275974931413,0.591902783404774,0.40809721659522724,0,3498.214736338154,area_weighted_exact,NA,NA,NA,81.5275974931413,59.1902783404774,40.80972165952272,0
2007,Uncertain,Uncertain,Tete,Mutarara,0.5884678914307582,0.2599644886602292,0.6560960861250943,0.08393942521467583,2511.843215356072,area_weighted_exact,NA,NA,NA,58.84678914307582,25.99644886602292,65.60960861250943,8.393942521467583
2007,No,No,Tete,Tete,0.06870780994485112,0,0.04398551327546354,0.9560144867245364,257.81326305357993,area_weighted_exact,NA,NA,NA,6.870780994485112,0,4.398551327546354,95.60144867245364
2007,Uncertain,Uncertain,Tete,Tsangano,0.3936734680196268,0.16125450248092016,0.4287847424062818,0.4099607551127976,3600.2515241535575,area_weighted_exact,NA,NA,NA,39.36734680196268,16.125450248092015,42.87847424062818,40.99607551127976
2007,Uncertain,Uncertain,Tete,Zumbo,0.687493902806723,0.161493638138591,0.8306836404890505,0.007822721372356463,11545.845067397402,area_weighted_exact,NA,NA,NA,68.7493902806723,16.1493638138591,83.06836404890505,0.7822721372356463
2007,Yes,Yes,Zambézia,Alto Molócuè,0.9199126011890496,0.8906442211622265,0.10935577883777331,0,6340.119478940637,area_weighted_exact,NA,NA,NA,91.99126011890496,89.06442211622266,10.93557788377733,0
2007,Yes,Yes,Zambézia,Chinde,0.9700734793497573,1,0,0,2847.540294153646,area_weighted_exact,NA,NA,NA,97.00734793497573,100,0,0
2007,Yes,Yes,Zambézia,Luabo,0.9862301122237794,1,0,0,1102.4943833207733,area_weighted_exact,NA,NA,NA,98.62301122237794,100,0,0
2007,Yes,Yes,Zambézia,Gilé,0.940244349614931,0.993503992244836,0.00649600775516425,0,8977.16664779572,area_weighted_exact,NA,NA,NA,94.0244349614931,99.3503992244836,0.649600775516425,0
2007,Yes,Yes,Zambézia,Gurué,0.8402532455088728,0.6451334978394015,0.35486650216059823,0,5643.069015448135,area_weighted_exact,NA,NA,NA,84.02532455088728,64.51334978394016,35.48665021605982,0
2007,Yes,Yes,Zambézia,Ile,0.9333479645939644,0.9432642993408205,0.05673570065917915,0,2933.5346191349017,area_weighted_exact,NA,NA,NA,93.33479645939644,94.32642993408204,5.6735700659179145,0
2007,Yes,Yes,Zambézia,Mulevala,0.9884531066902101,1,0,0,2701.0215508537267,area_weighted_exact,NA,NA,NA,98.84531066902102,100,0,0
2007,Yes,Yes,Zambézia,Inhassunge,0.9118321261611554,0.9044088553577715,0.09371426840479186,0.0018768762374366706,704.5792729672821,area_weighted_exact,NA,NA,NA,91.18321261611554,90.44088553577716,9.371426840479186,0.18768762374366704
2007,Yes,Yes,Zambézia,Lugela,0.9572448927785654,0.9996743626948207,3.256373051794351e-4,0,6127.573048141531,area_weighted_exact,NA,NA,NA,95.72448927785653,99.96743626948206,0.03256373051794351,0
2007,Yes,Yes,Zambézia,Maganja da Costa,0.9753195759254244,1,0,0,2803.799468990544,area_weighted_exact,NA,NA,NA,97.53195759254244,100,0,0
2007,Yes,Yes,Zambézia,Mocubela,0.9636943665569709,1,0,0,4684.17753631123,area_weighted_exact,NA,NA,NA,96.3694366556971,100,0,0
2007,Uncertain,Yes,Zambézia,Milange,0.7936065179788033,0.6833596492514575,0.2650839276868902,0.05155642306165164,5416.340008178124,area_weighted_exact,NA,NA,NA,79.36065179788034,68.33596492514576,26.50839276868902,5.155642306165164
2007,Uncertain,Uncertain,Zambézia,Molumbo,0.692789045224933,0.20107711524798041,0.7989228847520196,0,4101.424765772261,area_weighted_exact,NA,NA,NA,69.2789045224933,20.10771152479804,79.89228847520195,0
2007,Yes,Yes,Zambézia,Mocuba,0.9385139694002538,0.9966443981159026,0.003355601884097415,0,8772.512015466422,area_weighted_exact,NA,NA,NA,93.85139694002538,99.66443981159026,0.3355601884097415,0
2007,Yes,Yes,Zambézia,Mopeia,0.854712195830812,0.6949010678441888,0.305098932155813,0,7656.790168452209,area_weighted_exact,NA,NA,NA,85.47121958308121,69.49010678441888,30.5098932155813,0
2007,Yes,Yes,Zambézia,Derre,0.8579297122754894,0.796157819353658,0.20384218064634138,0,4746.85149417772,area_weighted_exact,NA,NA,NA,85.79297122754895,79.6157819353658,20.384218064634137,0
2007,Yes,Yes,Zambézia,Morrumbala,0.8972640716619454,0.8247408972942848,0.17525910270571546,0,7970.6728579017645,area_weighted_exact,NA,NA,NA,89.72640716619455,82.47408972942848,17.525910270571547,0
2007,Yes,Yes,Zambézia,Namacurra,0.939602740056953,0.907050008390532,0.09294999160946787,0,2006.1003639470937,area_weighted_exact,NA,NA,NA,93.9602740056953,90.7050008390532,9.294999160946787,0
2007,Yes,Yes,Zambézia,Namarroi,0.9036623537670601,0.9521032987253358,0.04789670127466423,0,3060.854182947534,area_weighted_exact,NA,NA,NA,90.366235376706,95.21032987253358,4.789670127466423,0
2007,Yes,Yes,Zambézia,Nicoadala,0.8139865016898162,0.6085601591502919,0.3891839870946216,0.0022558537550849502,2763.477509694292,area_weighted_exact,NA,NA,NA,81.39865016898162,60.8560159150292,38.91839870946216,0.22558537550849503
2007,Yes,Yes,Zambézia,Pebane,0.9565002820124806,0.9972632923556591,0.0027367076443409128,0,9695.7257967971509,area_weighted_exact,NA,NA,NA,95.65002820124806,99.72632923556591,0.2736707644340913,0
2007,Yes,Yes,Manica,Gondola,0.9166753058906357,0.8925073125373224,0.0767574781757529,0.030735209286924792,2682.604061402877,area_weighted_exact,NA,NA,NA,91.66753058906357,89.25073125373224,7.6757478175752905,3.073520928692479
2007,Yes,Yes,Manica,Macate,0.9086497043308231,0.8829099598213205,0.11142616544819227,0.0056638747304874355,1779.5191227891503,area_weighted_exact,NA,NA,NA,90.86497043308232,88.29099598213205,11.142616544819226,0.5663874730487436
2007,Uncertain,Uncertain,Manica,Báruè,0.6396764404510771,0.3025562802650418,0.6726571361601827,0.024786583574774517,5697.794353998076,area_weighted_exact,NA,NA,NA,63.967644045107704,30.255628026504176,67.26571361601827,2.478658357477452
2007,Yes,Yes,Sofala,Gorongosa,0.9403654871297161,0.9440686752542928,0.05593132474570731,0,6778.1808596131195,area_weighted_exact,NA,NA,NA,94.03654871297161,94.40686752542928,5.593132474570731,0
2007,Uncertain,Uncertain,Manica,Macossa,0.6212234374682802,0.23654491228152008,0.7200384766075947,0.04341661111088603,9563.28733103654,area_weighted_exact,NA,NA,NA,62.12234374682802,23.654491228152008,72.00384766075946,4.341661111088603
2007,Yes,Yes,Nampula,Meconta,0.9880818547103448,1,0,0,3677.238790382888,area_weighted_exact,NA,NA,NA,98.80818547103448,100,0,0
2007,Yes,Yes,Nampula,Mogovolas,0.9954420673092166,1,0,0,4710.966454758345,area_weighted_exact,NA,NA,NA,99.54420673092166,100,0,0
2007,Yes,Yes,Nampula,Muecate,0.9810905450354617,1,0,0,4106.300511394363,area_weighted_exact,NA,NA,NA,98.10905450354616,100,0,0
2007,Yes,Yes,Nampula,Nampula,0.8574684497229649,0.7890282233304188,0.13889167579932532,0.07208010087025603,1647.5004206104234,area_weighted_exact,NA,NA,NA,85.74684497229649,78.90282233304188,13.889167579932533,7.2080100870256025
2007,Uncertain,Uncertain,Zambézia,Quelimane,0.6323248367058371,0.3780764721008035,0.47431444196825884,0.147609085930938,536.1446613042555,area_weighted_exact,NA,NA,NA,63.232483670583704,37.80764721008035,47.431444196825886,14.760908593093799
2007,Uncertain,Yes,Manica,Sussundenga,0.7982262480907772,0.6470543068021748,0.3232733245034808,0.02967236869434551,6989.907878569145,area_weighted_exact,NA,NA,NA,79.82262480907772,64.70543068021748,32.32733245034808,2.967236869434551
2007,Yes,Yes,Manica,Vanduzi,0.946250080588285,0.9332155288657092,0.06678447113429037,0,3160.5789375168374,area_weighted_exact,NA,NA,NA,94.6250080588285,93.32155288657093,6.678447113429037,0
2007,Uncertain,Uncertain,Gaza,Mapai,0.7097345340704445,0.1428866506306695,0.85711334936933,0,11401.490219566738,area_weighted_exact,NA,NA,NA,70.97345340704445,14.288665063066949,85.711334936933,0
2007,Uncertain,Uncertain,Gaza,Chongoene,0.6977773621784485,0.34694634778201067,0.6238237411289909,0.02922991108899788,1354.1459589967887,area_weighted_exact,NA,NA,NA,69.77773621784486,34.69463477820106,62.382374112899086,2.922991108899788
2011,No,No,Maputo Cidade,KaMavota,7.577467806238155e-5,0,0,1,56.8188150546852,area_weighted_exact,NA,NA,NA,0.007577467806238155,0,0,100
2011,No,No,Maputo Cidade,KaMaxaqueni,1.8806027658753067e-11,0,0,1,11.850935582738565,area_weighted_exact,NA,NA,NA,1.880602765875307e-9,0,0,100
2011,No,No,Maputo Cidade,KaMphumo,1.7211681179188855e-11,0,0,1,3.0141047119047504,area_weighted_exact,NA,NA,NA,1.7211681179188856e-9,0,0,100
2011,No,No,Maputo Cidade,KaMubukwana,3.635295499491797e-7,0,0,1,48.05237792833961,area_weighted_exact,NA,NA,NA,3.635295499491797e-5,0,0,100
2011,Uncertain,Uncertain,Maputo Cidade,KaNyaka,0.24180597066879272,0,1,0,0,nearest_valid_cell_fallback,28.470747390997637,32.923470047686784,-26.28056200093588,24.180597066879272,0,100,0
2011,No,No,Maputo Cidade,KaTembe,0.07619876492769773,0,0.21049174778807422,0.7895082522119258,71.42290216522747,area_weighted_exact,NA,NA,NA,7.619876492769773,0,21.049174778807423,78.95082522119257
2011,No,No,Maputo Cidade,Nlhamankulu,0,0,0,1,6.48370956466289,area_weighted_exact,NA,NA,NA,0,0,0,100
2011,Uncertain,Uncertain,Cabo Delgado,Ancuabe,0.7919207137872906,0.44413501075404593,0.5558649892459542,0,4921.311869800044,area_weighted_exact,NA,NA,NA,79.19207137872905,44.4135010754046,55.58649892459542,0
2011,Yes,Yes,Cabo Delgado,Balama,0.8914661327206835,0.831865544781949,0.16813445521805023,0,5497.671198481446,area_weighted_exact,NA,NA,NA,89.14661327206835,83.18655447819489,16.813445521805022,0
2011,Yes,Yes,Cabo Delgado,Chiúre,0.9115133394167876,0.8330425080977522,0.16695749190224823,0,5348.273379890684,area_weighted_exact,NA,NA,NA,91.15133394167876,83.30425080977521,16.695749190224824,0
2011,Yes,Yes,Cabo Delgado,Ibo,0.8589067459106445,1,0,0,0,nearest_valid_cell_fallback,9.013244003859649,40.50972644396059,-12.325885022391939,85.89067459106445,100,0,0
2011,Yes,Yes,Cabo Delgado,Macomia,0.8382124224958949,0.6490455788888835,0.333163271380012,0.017791149731104773,4146.357749099166,area_weighted_exact,NA,NA,NA,83.82124224958949,64.90455788888835,33.3163271380012,1.7791149731104774
2011,Yes,Yes,Cabo Delgado,Mecúfi,0.894886726612304,0.7807207073783995,0.21927929262160062,0,1224.3274541049116,area_weighted_exact,NA,NA,NA,89.4886726612304,78.07207073783995,21.927929262160063,0
2011,Uncertain,Uncertain,Cabo Delgado,Meluco,0.7504685804937972,0.259390303871382,0.737755052149827,0.0028546439787931646,5729.014605867038,area_weighted_exact,NA,NA,NA,75.04685804937972,25.9390303871382,73.7755052149827,0.28546439787931643
2011,Uncertain,Uncertain,Cabo Delgado,Metuge,0.6462947032125839,0.268405810609475,0.7174754590572126,0.014118730333312459,1303.3688831716665,area_weighted_exact,NA,NA,NA,64.62947032125838,26.8405810609475,71.74754590572125,1.411873033331246
2011,Uncertain,Uncertain,Cabo Delgado,Mocímboa da Praia,0.6502249762363562,0.20970002024865564,0.7331757738613567,0.05712420588998536,3350.8654040090505,area_weighted_exact,NA,NA,NA,65.02249762363562,20.970002024865565,73.31757738613567,5.712420588998536
2011,Uncertain,Uncertain,Cabo Delgado,Montepuez,0.7558622921772781,0.3218139478471031,0.6765042489250255,0.0016818032278730192,17805.39640405698,area_weighted_exact,NA,NA,NA,75.5862292177278,32.18139478471031,67.65042489250254,0.1681803227873019
2011,Uncertain,Uncertain,Cabo Delgado,Mueda,0.6639037774865709,0.28263356769408365,0.5899446492343373,0.1274217830715806,11152.760415600105,area_weighted_exact,NA,NA,NA,66.39037774865709,28.263356769408364,58.99446492343373,12.742178307158062
2011,Uncertain,Uncertain,Cabo Delgado,Muidumbe,0.3887063812419341,0.07251899618777621,0.5723074757303372,0.35517352808188685,2095.7918785226193,area_weighted_exact,NA,NA,NA,38.870638124193405,7.251899618777621,57.230747573033725,35.51735280818868
2011,Yes,Yes,Cabo Delgado,Namuno,0.953478415873175,0.9850089095238268,0.01499109047617292,0,5980.892294927423,area_weighted_exact,NA,NA,NA,95.34784158731749,98.50089095238268,1.4991090476172921,0
2011,Uncertain,Uncertain,Cabo Delgado,Nangade,0.6033345176070304,0.04289674823202547,0.8925635508878978,0.06453970088007627,2867.8718541406356,area_weighted_exact,NA,NA,NA,60.33345176070304,4.289674823202547,89.25635508878979,6.453970088007627
2011,Yes,Yes,Cabo Delgado,Palma,0.8309744543451267,0.7500796710555996,0.24992032894440142,0,3200.829308463472,area_weighted_exact,NA,NA,NA,83.09744543451268,75.00796710555996,24.992032894440143,0
2011,Uncertain,Uncertain,Cabo Delgado,Pemba,0.566126202298439,0.14520604938849985,0.8547939506115,0,113.9895955423625,area_weighted_exact,NA,NA,NA,56.6126202298439,14.520604938849985,85.47939506115,0
2011,Uncertain,Uncertain,Cabo Delgado,Quissanga,0.7365832999494505,0.31322451208886376,0.6867754879111367,0,2049.3332291390257,area_weighted_exact,NA,NA,NA,73.65832999494505,31.322451208886378,68.67754879111368,0
2011,Uncertain,No,Gaza,Bilene,0.35235935075258273,0.11611032714034404,0.42235233960293067,0.46153733325672525,1587.0846573048068,area_weighted_exact,NA,NA,NA,35.235935075258276,11.611032714034405,42.235233960293066,46.153733325672526
2011,Uncertain,Uncertain,Gaza,Chibuto,0.2873372643048534,0.04513379806310068,0.6034289292031898,0.3514372727337097,5521.56185844714,area_weighted_exact,NA,NA,NA,28.73372643048534,4.513379806310068,60.34289292031898,35.14372727337097
2011,Uncertain,Uncertain,Gaza,Chicualacuala,0.4688523266335568,0,0.9846629751579451,0.015337024842055047,11149.428022156691,area_weighted_exact,NA,NA,NA,46.88523266335568,0,98.46629751579451,1.5337024842055047
2011,Uncertain,Uncertain,Gaza,Chigubo,0.3855091898156183,0,0.9642525992754992,0.03574740072450086,10321.090779254524,area_weighted_exact,NA,NA,NA,38.550918981561836,0,96.42525992754992,3.574740072450086
2011,No,No,Gaza,Chókwè,0.18216391626763867,0.056307379170306156,0.267446233439941,0.6762463873897532,2444.4649751563247,area_weighted_exact,NA,NA,NA,18.216391626763865,5.630737917030616,26.7446233439941,67.62463873897532
2011,Uncertain,No,Gaza,Limpopo,0.4828869257711091,0.30734802611347467,0.32546719472857016,0.3671847791579553,1590.1066980998437,area_weighted_exact,NA,NA,NA,48.28869257711091,30.73480261134747,32.54671947285701,36.718477915795525
2011,No,No,Gaza,Guijá,0.1716906984367098,0.013940728341748388,0.23880630004856546,0.7472529716096867,4162.656055988726,area_weighted_exact,NA,NA,NA,17.169069843670982,1.3940728341748387,23.880630004856545,74.72529716096868
2011,Uncertain,Uncertain,Gaza,Mabalane,0.3515670924762911,0,0.877418667693581,0.12258133230641999,8929.073219463538,area_weighted_exact,NA,NA,NA,35.15670924762911,0,87.7418667693581,12.258133230641999
2011,Uncertain,Uncertain,Gaza,Mandlakazi,0.46304554494089295,0.1561989119141564,0.6373202206524832,0.20648086743336103,2789.7285874776526,area_weighted_exact,NA,NA,NA,46.304554494089295,15.619891191415642,63.732022065248316,20.6480867433361
2011,Uncertain,Uncertain,Gaza,Massangena,0.44726958115558424,0,0.9961717251590998,0.0038282748409003923,7469.801929930163,area_weighted_exact,NA,NA,NA,44.726958115558425,0,99.617172515909985,0.38282748409003925
2011,Uncertain,Uncertain,Gaza,Massingir,0.3642872076086903,0,0.8805530310867534,0.11944696891324638,5423.261915697852,area_weighted_exact,NA,NA,NA,36.428720760869034,0,88.05530310867535,11.944696891324638
2011,No,No,Gaza,Xai-Xai,0.14999604164499394,0,0.15830826155530034,0.8416917384446996,129.39311157670173,area_weighted_exact,NA,NA,NA,14.999604164499395,0,15.830826155530033,84.16917384446995
2011,Uncertain,Uncertain,Inhambane,Funhalouro,0.4593990874066924,0,0.9916745148585732,0.008325485141427103,13621.739552408295,area_weighted_exact,NA,NA,NA,45.93990874066924,0,99.16745148585731,0.8325485141427104
2011,Uncertain,Uncertain,Inhambane,Govuro,0.5001086532693781,0.06046662522116326,0.9096102972194735,0.02992307755936364,3828.101182281183,area_weighted_exact,NA,NA,NA,50.01086532693782,6.046662522116326,90.96102972194736,2.992307755936364
2011,Yes,Yes,Inhambane,Homoíne,0.8854441765263152,0.7832592375871263,0.21674076241287385,0,1917.006644200861,area_weighted_exact,NA,NA,NA,88.54441765263152,78.32592375871263,21.674076241287384,0
2011,Uncertain,Uncertain,Inhambane,Inhambane,0.4260514988305992,0,1,0,106.95231630224511,area_weighted_exact,NA,NA,NA,42.605149883059916,0,100,0
2011,Yes,Yes,Inhambane,Inharrime,0.8129829376719728,0.5629840214444854,0.42772303275029894,0.009292945805215096,2599.520507879904,area_weighted_exact,NA,NA,NA,81.29829376719728,56.298402144448545,42.77230327502989,0.9292945805215096
2011,Uncertain,Uncertain,Inhambane,Inhassoro,0.23662518992754972,0,0.5951804102424294,0.40481958975757165,4636.055641341526,area_weighted_exact,NA,NA,NA,23.662518992754972,0,59.51804102424294,40.481958975757166
2011,Yes,Yes,Inhambane,Jangamo,0.8153021493480286,0.6200189991438199,0.37998100085618064,0,989.2474993787719,area_weighted_exact,NA,NA,NA,81.53021493480286,62.00189991438199,37.99810008561806,0
2011,Uncertain,Uncertain,Inhambane,Mabote,0.4473863012505902,0.011153572414287492,0.912625284599561,0.07622114298615017,15306.272963426696,area_weighted_exact,NA,NA,NA,44.73863012505902,1.1153572414287491,91.2625284599561,7.622114298615017
2011,Uncertain,Uncertain,Inhambane,Massinga,0.47374877619995737,0.13990612695315666,0.7379909050881951,0.1221029679586477,7173.7213241248155,area_weighted_exact,NA,NA,NA,47.374877619995736,13.990612695315665,73.7990905088195,12.21029679586477
2011,Yes,Yes,Inhambane,Maxixe,0.8256610323031367,0.5434494735812778,0.4565505264187223,0,115.99952415786196,area_weighted_exact,NA,NA,NA,82.56610323031367,54.34494735812778,45.65505264187223,0
2011,Uncertain,Uncertain,Inhambane,Morrumbene,0.774794029382833,0.49168976973286754,0.5083102302671318,0,2487.8270038273827,area_weighted_exact,NA,NA,NA,77.4794029382833,49.16897697328675,50.83102302671318,0
2011,Uncertain,Uncertain,Inhambane,Panda,0.6574696889235293,0.23301952098339543,0.7583171261484307,0.0086633528681723,6843.419001673211,area_weighted_exact,NA,NA,NA,65.74696889235292,23.301952098339545,75.83171261484307,0.86633528681723
2011,Uncertain,Uncertain,Inhambane,Vilankulo,0.34365770537462687,0.05776570861521084,0.6870271972295556,0.2552070941552325,5405.629376569867,area_weighted_exact,NA,NA,NA,34.36577053746269,5.776570861521084,68.70271972295556,25.520709415523253
2011,Uncertain,Yes,Inhambane,Zavala,0.7029887489620603,0.5291123758054687,0.3644555806131059,0.10643204358142483,1778.127123156096,area_weighted_exact,NA,NA,NA,70.29887489620603,52.91123758054687,36.44555806131059,10.643204358142484
2011,No,No,Manica,Chimoio,0.1071475795402074,0,0.16160750955558928,0.8383924904444107,174.42410242870181,area_weighted_exact,NA,NA,NA,10.71475795402074,0,16.160750955558928,83.83924904444106
2011,Uncertain,No,Manica,Guro,0.20331087673134882,0,0.46110727144321,0.5388927285567918,6929.747581522938,area_weighted_exact,NA,NA,NA,20.33108767313488,0,46.110727144321004,53.88927285567918
2011,Uncertain,Uncertain,Manica,Machaze,0.42939751393306014,9.201335738547659e-4,0.9298653018956758,0.06921456453047056,13282.71523334556,area_weighted_exact,NA,NA,NA,42.93975139330601,0.09201335738547659,92.98653018956759,6.921456453047056
2011,Uncertain,Uncertain,Manica,Manica,0.4729200112217891,0.2476348931564701,0.4063788846034384,0.34598622224009173,2341.055990046743,area_weighted_exact,NA,NA,NA,47.29200112217891,24.76348931564701,40.63788846034384,34.598622224009176
2011,Uncertain,Uncertain,Manica,Mossurize,0.4223009087937497,0.12020766412784233,0.7123935761259501,0.16739875974620705,4860.371963229896,area_weighted_exact,NA,NA,NA,42.23009087937497,12.020766412784232,71.23935761259501,16.739875974620706
2011,Uncertain,Uncertain,Manica,Tambara,0.4843285638118261,0.06266248965089427,0.8480077638673236,0.0893297464817828,4284.601821031444,area_weighted_exact,NA,NA,NA,48.43285638118261,6.266248965089427,84.80077638673235,8.932974648178279
2011,No,No,Maputo,Boane,0.038862031448080696,0,0.04691977983906127,0.9530802201609387,753.9186114573357,area_weighted_exact,NA,NA,NA,3.8862031448080696,0,4.691977983906127,95.30802201609387
2011,Uncertain,Uncertain,Maputo,Magude,0.24786737056941413,0,0.6752758419973033,0.32472415800269633,6911.108249847907,area_weighted_exact,NA,NA,NA,24.786737056941412,0,67.52758419973033,32.47241580026963
2011,No,No,Maputo,Manhiça,0.06724051590038757,0,0.12122107324963663,0.8787789267503635,2249.5779276112175,area_weighted_exact,NA,NA,NA,6.724051590038757,0,12.122107324963663,87.87789267503635
2011,No,No,Maputo,Marracuene,0.0037778753350220583,0,0,1,622.9732196591104,area_weighted_exact,NA,NA,NA,0.37778753350220584,0,0,100
2011,No,No,Maputo,Matola,2.86911766333718e-4,0,0,1,311.59618042144854,area_weighted_exact,NA,NA,NA,0.028691176633371798,0,0,100
2011,No,No,Maputo,Matutuíne,0.12442098417080083,0,0.13299769196440472,0.8670023080355951,4828.853343120534,area_weighted_exact,NA,NA,NA,12.442098417080082,0,13.299769196440472,86.7002308035595
2011,No,No,Maputo,Moamba,0.11913330287028837,0,0.161906477326258,0.8380935226737437,4395.874773595355,area_weighted_exact,NA,NA,NA,11.913330287028836,0,16.190647732625802,83.80935226737436
2011,No,No,Maputo,Namaacha,0.04385776876656729,0,0.0057892810143007085,0.9942107189856992,2046.5735249074462,area_weighted_exact,NA,NA,NA,4.385776876656728,0,0.5789281014300709,99.42107189856992
